date,supply_index,purchase_price_index,demand_index,manufacturing_context_profile,product_family,process_type,recipe_profile,formulation_class,expected_yield,expected_waste,process_lead_time_days,shelf_life_class,priority_level,cost_sensitivity,synthetic_plant_production_volume,synthetic_plant_capacity_utilization,synthetic_yield_rate,synthetic_waste_rate,synthetic_raw_material_requirement,synthetic_inventory_coverage_days,synthetic_inventory_level,synthetic_lead_time_days,synthetic_procurement_need_pressure,synthetic_procurement_need_coverage_gap,synthetic_procurement_need_hybrid,synthetic_procurement_need_refined,synthetic_procurement_need,synthetic_planned_orders,destination_profile,product_family_alias,raw_material_id,current_inventory_tons,expected_requirement_tons,lead_time_days,safety_coverage_days,expected_yield_rate,expected_waste_rate,unit_purchase_cost,shelf_life_days,projected_stock_after_lead_time_tons,safety_stock_tons,purchase_trigger_gap_tons,purchase_trigger_label,purchase_trigger_proba_heuristic,replenishment_gap_tons,quantity_optimizer_target_tons,baseline_order_quantity_tons
2015-12-14,,100.0,129.23146908366806,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1107.7545254804745,0.6923465784252965,0.790170524097751,0.0330979057327228,1448.3188697105204,13.986131125583617,2893.768231918342,9,248.48381909086777,297.02237167385977,229.89979057907053,229.89979057907053,248.48381909086777,260.2930125931613,cured_embutido,cured_embutido,rm_cured_embutido,2893.768231918342,1448.3188697105204,9,6.0,0.79,0.031,1000.0,28.0,1031.6439708619585,1241.416174037589,209.77220317563047,1,0.5421443031119956,0.0,0.0,0.0
2015-12-21,,100.0,129.23146908366806,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1132.570650803944,0.7078566567524649,0.7896531811966315,0.0294782705099036,1476.5429970826465,13.250176379408655,2794.9221633036777,9,274.97367309820345,380.114416336201,223.45250767762755,223.45250767762755,274.97367309820345,288.0417969121956,cured_embutido,cured_embutido,rm_cured_embutido,2794.9221633036777,1476.5429970826465,9,6.0,0.79,0.031,1000.0,28.0,896.5097384831322,1265.608283213697,369.09854473056475,1,0.5723969164269368,0.0,0.0,0.0
2015-12-28,,100.0,129.23146908366806,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1092.3015578551665,0.682688473659479,0.7889051840167289,0.0321368886111892,1429.075070352028,13.6374103887294,2784.1261729561347,9,253.07509149338603,320.693162408362,219.43287457650365,219.43287457650365,253.07509149338603,265.1024852166092,cured_embutido,cured_embutido,rm_cured_embutido,2784.1261729561347,1429.075070352028,9,6.0,0.79,0.031,1000.0,28.0,946.7439396463844,1224.921488873167,278.1775492267825,1,0.5565318131833683,0.0,0.0,0.0
2016-01-04,,100.0,128.53194630411647,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1097.8923192495852,0.6861826995309908,0.7931613623271389,0.0295146422905976,1425.0520411250711,13.574312758800476,2763.4431576855304,9,256.6461262064967,340.73000044566714,220.4209432801248,220.4209432801248,256.6461262064967,268.8432333544605,cured_embutido,cured_embutido,rm_cured_embutido,2763.4431576855304,1425.0520411250711,9,6.0,0.79,0.031,1000.0,28.0,931.2333905247247,1221.473178107204,290.23978758247927,1,0.5591257067282904,0.0,0.0,0.0
2016-01-11,,100.0,128.53194630411647,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1085.6266789897925,0.6785166743686202,0.7838685404865892,0.0286306307126753,1424.6124163046218,11.834069093099746,2408.423109348096,9,339.4002021339969,594.3112193293504,234.9559317572836,234.9559317572836,339.4002021339969,355.53019674041514,cured_embutido,cured_embutido,rm_cured_embutido,2408.423109348096,1424.6124163046218,9,6.0,0.79,0.031,1000.0,28.0,576.7785740992967,1221.096356832533,644.3177827332363,1,0.6289360473524488,237.28566378905862,309.97069115891185,294.23422309843266
2016-01-18,,100.0,128.53194630411647,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1025.9507369015305,0.6412192105634564,0.7879319431001826,0.0330676188827979,1345.1370948254048,12.937553042402143,2486.1117876580565,9,291.6240657251859,461.7724229493836,236.68682323925356,236.68682323925356,291.6240657251859,305.4834994487754,cured_embutido,cured_embutido,rm_cured_embutido,2486.1117876580565,1345.1370948254048,9,6.0,0.79,0.031,1000.0,28.0,756.6498085968219,1152.97465270749,396.324844110668,1,0.5850990081255317,11.999959874838169,15.675771544249153,14.879950244799328
2016-01-25,,100.0,128.53194630411647,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1073.422385749873,0.6708889910936706,0.7927361516524696,0.0275918007487051,1391.4340099633162,13.450929441820604,2673.7258129951533,9,273.9684358059982,404.6660699288723,236.06135068811653,236.06135068811653,273.9684358059982,286.98878571767824,cured_embutido,cured_embutido,rm_cured_embutido,2673.7258129951533,1391.4340099633162,9,6.0,0.79,0.031,1000.0,28.0,884.739228756604,1192.6577228256995,307.91849406909546,1,0.5641884560514081,0.0,0.0,0.0
2016-02-01,,100.0,127.42386788890036,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1056.599642387196,0.6603747764919974,0.7875436608986226,0.032853711827153,1385.7172836736706,13.293536765222353,2631.5833795314275,9,288.6462202359342,445.4484484940416,247.008376149482,247.008376149482,288.6462202359342,302.364131852647,cured_embutido,cured_embutido,rm_cured_embutido,2631.5833795314275,1385.7172836736706,9,6.0,0.79,0.031,1000.0,28.0,849.9468719509939,1187.757671720289,337.81079976929504,1,0.5706271930424639,0.0,0.0,0.0
2016-02-08,,100.0,127.42386788890036,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1046.1075909976464,0.6538172443735291,0.7835647731629202,0.0304945553748538,1375.774171812134,13.655765190056188,2683.892720687217,9,277.00364368258846,393.38010871783393,253.07486440465252,253.07486440465252,277.00364368258846,290.1682418486035,cured_embutido,cured_embutido,rm_cured_embutido,2683.892720687217,1375.774171812134,9,6.0,0.79,0.031,1000.0,28.0,915.0402140716162,1179.2350044104005,264.1947903387843,1,0.5557766763109475,0.0,0.0,0.0
2016-02-15,,100.0,127.42386788890036,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1085.6151339188375,0.6785094586992736,0.792674221373027,0.0305769067938389,1411.4372039811178,14.185193038926688,2860.215600113586,9,257.6465052615754,317.5290396867323,254.6934746257521,254.6934746257521,257.6465052615754,269.89115542413174,cured_embutido,cured_embutido,rm_cured_embutido,2860.215600113586,1411.4372039811178,9,6.0,0.79,0.031,1000.0,28.0,1045.5106235664346,1209.803317698101,164.2926941316664,1,0.5338982102774829,0.0,0.0,0.0
2016-02-22,,100.0,127.42386788890036,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1174.6463228442176,0.734153951777636,0.7944923785217662,0.0318195024392465,1525.531291608238,13.31458218036558,2901.687392976733,9,295.9874680043232,421.0543251213932,250.18307822669772,250.18307822669772,295.9874680043232,310.0542724212287,cured_embutido,cured_embutido,rm_cured_embutido,2901.687392976733,1525.531291608238,9,6.0,0.79,0.031,1000.0,28.0,940.2900180518554,1307.5982499499182,367.3082318980628,1,0.569767585133708,0.0,0.0,0.0
2016-02-29,,100.0,127.42386788890036,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1131.4978180016665,0.7071861362510415,0.789820019169428,0.0321623976239885,1478.678018269352,12.872910773484218,2719.270027413405,9,318.21926485033265,487.34080251768165,257.2430468633679,257.2430468633679,318.21926485033265,333.34263541234475,cured_embutido,cured_embutido,rm_cured_embutido,2719.270027413405,1478.678018269352,9,6.0,0.79,0.031,1000.0,28.0,818.1125753528097,1267.4383013737302,449.32572602092046,1,0.5877119935458207,26.846292229677147,35.06981258203962,33.28940236479966
2016-03-07,,100.0,127.29597967521543,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1178.8341143294865,0.736771321455929,0.7821566176061219,0.0293473136463421,1551.389710840215,13.70542306580112,3037.4931895708587,9,272.94773038045133,353.5252474523588,239.33741129145565,239.33741129145565,272.94773038045133,285.91957126678227,cured_embutido,cured_embutido,rm_cured_embutido,3037.4931895708587,1551.389710840215,9,6.0,0.79,0.031,1000.0,28.0,1042.8492756334394,1329.7626092916128,286.9133336581733,1,0.5537324140607143,0.0,0.0,0.0
2016-03-14,,100.0,127.29597967521543,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1151.086814701145,0.7194292591882155,0.7928238789867953,0.0324354512175001,1498.9745723164388,13.31453807055381,2851.164858557049,9,293.6151696386629,423.2218629403228,246.267923285194,246.267923285194,293.6151696386629,307.5692305757404,cured_embutido,cured_embutido,rm_cured_embutido,2851.164858557049,1498.9745723164388,9,6.0,0.79,0.031,1000.0,28.0,923.911837007342,1284.8353476998047,360.92351069246274,1,0.5697693872574052,0.0,0.0,0.0
2016-03-21,,100.0,127.29597967521543,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1165.3740922000277,0.7283588076250173,0.7833604484743213,0.0312267410760504,1534.1148887136974,13.416873970201353,2940.432302525878,9,260.3275270153958,263.9464465680886,214.00882360055684,214.00882360055684,260.3275270153958,272.69959273680246,cured_embutido,cured_embutido,rm_cured_embutido,2940.432302525878,1534.1148887136974,9,6.0,0.79,0.031,1000.0,28.0,967.9988741796958,1314.955618897455,346.9567447177592,1,0.5655835363700175,0.0,0.0,0.0
2016-03-28,,100.0,127.29597967521543,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1108.7970034505445,0.6929981271565903,0.7912351971073927,0.0284878904142639,1441.2709332769057,13.335447839202644,2745.713336124727,9,217.19512238361335,17.059563491724585,173.71387345616242,173.71387345616242,217.19512238361335,227.51732057489463,cured_embutido,cured_embutido,rm_cured_embutido,2745.713336124727,1441.2709332769057,9,6.0,0.79,0.031,1000.0,28.0,892.6507076258481,1235.3750856659192,342.7243780400711,1,0.5689149039813707,0.0,0.0,0.0
2016-04-04,,100.0,127.40412675524428,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1158.5716648798211,0.7241072905498882,0.7864501447010314,0.0306602510328405,1518.3337062243234,14.85307071807286,3221.702558883362,9,112.541054760378,0.0,94.55341767487698,94.55341767487698,112.541054760378,117.88956838786495,cured_embutido,cured_embutido,rm_cured_embutido,3221.702558883362,1518.3337062243234,9,6.0,0.79,0.031,1000.0,28.0,1269.5592223092322,1301.42889104942,31.869668740187763,1,0.5061217474963311,0.0,0.0,0.0
2016-04-11,,100.0,127.40412675524428,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1165.2516547619275,0.7282822842262049,0.7853606428569322,0.0337625580311178,1533.8093935987088,12.1635454814675,2665.2229027057115,9,124.92557646871803,0.0,0.0,0.0,124.92557646871803,130.86266449039388,cured_embutido,cured_embutido,rm_cured_embutido,2665.2229027057115,1533.8093935987088,9,6.0,0.79,0.031,1000.0,28.0,693.1822537930859,1314.6937659417504,621.5115121486645,1,0.6160326446332032,183.28025683474743,239.422420131347,227.2675184750868
2016-04-18,,100.0,127.40412675524428,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1314.4715141248175,0.821544696328011,0.8479543145926393,0.0304342861537119,1597.3460987427034,8.894967696186677,2029.76313542088,2,140.40100057004935,0.0,142.0148798854305,142.0148798854305,140.40100057004935,148.10550547633082,fresh_preparation,fresh_preparation,rm_fresh_preparation,2029.76313542088,1597.3460987427034,2,6.0,0.85,0.027,1000.0,7.0,1573.3785357801075,1369.1537989223173,-204.22473685779028,0,0.4627786654780353,936.7367622441404,1132.6241004100605,1161.5535851827342
2016-04-25,,100.0,127.40412675524428,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1358.1834655444015,0.848864665965251,0.8440711699005458,0.029950091878393,1657.2787165447126,9.125754622677231,2160.5598440817857,3,131.83523171020926,0.0,124.841203715352,124.841203715352,131.83523171020926,139.069690050307,fresh_preparation,fresh_preparation,rm_fresh_preparation,2160.5598440817857,1657.2787165447126,3,6.0,0.85,0.027,1000.0,7.0,1450.2975369911946,1420.5246141811822,-29.77292281001246,0,0.4947604158591813,917.243486644109,1109.0544545603157,1137.3819234386951
2016-05-02,,100.0,126.79901809317818,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1351.025383539933,0.8443908647124582,0.8430328113502117,0.0258998334210673,1644.0839517282725,8.673517010973587,2037.141446111978,2,166.79653246240423,0.0,173.227237805769,173.227237805769,166.79653246240423,175.94949218127866,fresh_preparation,fresh_preparation,rm_fresh_preparation,2037.141446111978,1644.0839517282725,2,6.0,0.85,0.027,1000.0,7.0,1567.4031741896144,1409.2148157670906,-158.18835842252383,0,0.47196622212889106,1016.1573213833849,1228.652827983054,1260.0350785153973
2016-05-09,,100.0,126.79901809317818,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1303.405608929815,0.8146285055811343,0.8523548131128605,0.0279812138049117,1571.9703336389653,9.682098005620224,2174.281547459997,2,162.326452256187,0.0,168.55446526678892,168.55446526678892,162.326452256187,171.23411632374527,fresh_preparation,fresh_preparation,rm_fresh_preparation,2174.281547459997,1571.9703336389653,2,6.0,0.85,0.027,1000.0,7.0,1725.1471664202927,1347.403143119113,-377.7440233011796,0,0.43036805247478055,745.0919292980811,900.9031247180716,923.9139923296206
2016-05-16,,100.0,126.79901809317818,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1276.9226255305928,0.7980766409566205,0.8482157224861646,0.0287017218077183,1548.630223038549,9.630157113575038,2130.50747981314,2,172.9650509269062,0.0,182.6270234138377,182.6270234138377,172.9650509269062,182.45650809652017,fresh_preparation,fresh_preparation,rm_fresh_preparation,2130.50747981314,1548.630223038549,2,6.0,0.85,0.027,1000.0,7.0,1688.041701802126,1327.397334033042,-360.64436776908406,0,0.43249154956832064,745.5200772584512,901.4208055842468,924.4448958004796
2016-05-23,,100.0,126.79901809317818,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1270.2636288726196,0.7939147680453873,0.8539207634866872,0.0284514159666374,1529.8895209325026,9.11354973525013,1991.817748350908,3,189.9033661843833,48.38959317744638,196.04680532641203,196.04680532641203,189.9033661843833,200.3243134037513,fresh_preparation,fresh_preparation,rm_fresh_preparation,1991.817748350908,1529.8895209325026,3,6.0,0.85,0.027,1000.0,7.0,1336.150810808407,1311.333875085002,-24.816935723404868,0,0.49526890223551623,849.4056476665965,1027.0305878321703,1053.2630031065796
2016-05-30,,100.0,126.79901809317818,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1315.5771893552844,0.8222357433470527,0.8507222588601043,0.0286872851030961,1590.7865500954213,8.979798253137037,2040.7060405229652,3,182.80440201695583,17.666140593122666,186.1016319668668,186.1016319668668,182.80440201695583,192.83579357763628,fresh_preparation,fresh_preparation,rm_fresh_preparation,2040.7060405229652,1590.7865500954213,3,6.0,0.85,0.027,1000.0,7.0,1358.940376196356,1363.5313286532182,4.590952456862169,1,0.5008417386574328,913.6118382256743,1104.663367662988,1132.878679399836
2016-06-06,,100.0,124.24812030075188,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1299.8059737042677,0.8123787335651673,0.8472097711736147,0.027726526158495,1576.758346618973,9.135035270654216,2057.677587094678,3,167.40982292470426,0.0,171.45760904283597,171.45760904283597,167.40982292470426,176.5964369576974,fresh_preparation,fresh_preparation,rm_fresh_preparation,2057.677587094678,1576.758346618973,3,6.0,0.85,0.027,1000.0,7.0,1381.924009972261,1351.5071542448338,-30.41685572742722,0,0.49437376786811255,870.5879137691286,1052.6424203725635,1079.5290130737194
2016-06-13,,100.0,124.24812030075188,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1251.140845143451,0.7819630282146569,0.8465362404646708,0.0268551753223389,1517.6437705579067,9.13933737900452,1981.465491467605,2,184.252947479357,40.99524161531609,193.2063347630824,193.2063347630824,184.252947479357,194.3638279722867,fresh_preparation,fresh_preparation,rm_fresh_preparation,1981.465491467605,1517.6437705579067,2,6.0,0.85,0.027,1000.0,7.0,1547.8529855939173,1300.837517621063,-247.01546797285437,0,0.452669743526587,837.0157967113644,1012.0498116333528,1037.8995879220918
2016-06-20,,100.0,124.24812030075188,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1276.802099378273,0.7980013121114206,0.8434100148038102,0.0257832650081919,1552.8891088330506,9.155185554317748,2030.9982766636724,3,176.28242029953773,0.0,182.8320145705028,182.8320145705028,176.28242029953773,185.9559181134749,fresh_preparation,fresh_preparation,rm_fresh_preparation,2030.9982766636724,1552.8891088330506,3,6.0,0.85,0.027,1000.0,7.0,1365.4743728780795,1331.047807571186,-34.42656530689351,0,0.4935342956741498,852.938639740564,1031.3023876918735,1057.6439132782994
2016-06-27,,100.0,124.24812030075188,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1291.514308167995,0.8071964426049969,0.8511629327114673,0.023204128962997,1552.561468487075,9.089409910283129,2015.981085427164,2,187.43876229207456,49.39603977988177,196.63627948690123,196.63627948690123,187.43876229207456,197.7244643728521,fresh_preparation,fresh_preparation,rm_fresh_preparation,2015.981085427164,1552.561468487075,2,6.0,0.85,0.027,1000.0,7.0,1572.392094430857,1330.7669729889215,-241.62512144193556,0,0.45473221425656846,867.3473560488324,1048.7242077853,1075.510721500552
2016-07-04,,100.0,124.2979022899715,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1287.508017011755,0.804692510632347,0.8485816498109946,0.0276792835334267,1559.2433760038168,9.35250789731025,2083.2622839863416,3,168.25811499796689,0.0,175.87472003946013,175.87472003946013,168.25811499796689,177.49127905848033,fresh_preparation,fresh_preparation,rm_fresh_preparation,2083.2622839863416,1559.2433760038168,3,6.0,0.85,0.027,1000.0,7.0,1415.0151228418486,1336.4943222889858,-78.52080055286274,0,0.4853163943402452,812.4754143064611,982.3776244561527,1007.4695137400117
2016-07-11,,100.0,124.2979022899715,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1316.5369475650252,0.8228355922281407,0.8400008112866806,0.0275209742792817,1610.438119654393,9.652965547451531,2220.7862407609264,3,141.9192771911127,0.0,142.43381861452107,142.43381861452107,141.9192771911127,149.70709752697502,fresh_preparation,fresh_preparation,rm_fresh_preparation,2220.7862407609264,1610.438119654393,3,6.0,0.85,0.027,1000.0,7.0,1530.598475194758,1380.3755311323368,-150.22294406242122,0,0.4728199223745778,770.0274100258034,931.0530318914255,954.8339884319962
2016-07-18,,100.0,124.2979022899715,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1299.9266406750558,0.8124541504219098,0.8478571405089224,0.0281151516856496,1576.296538064938,8.462882219995668,1905.7159922043556,2,179.46499931370835,43.01084030250997,186.95915273421312,186.95915273421312,179.46499931370835,189.3131411510481,fresh_preparation,fresh_preparation,rm_fresh_preparation,1905.7159922043556,1576.296538064938,2,6.0,0.85,0.027,1000.0,7.0,1455.3455527572305,1351.1113183413752,-104.23423441585533,0,0.48072280083831187,1021.6918642019573,1235.3447363544615,1266.897911610427
2016-07-25,,100.0,124.2979022899715,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1208.7029367313053,0.7554393354570658,0.8463958638829802,0.0243249126134142,1462.7960542751985,8.570639969014925,1791.0140470411916,2,192.4774517520237,81.15498734175925,200.35481193269385,200.35481193269385,192.4774517520237,203.03965191691609,fresh_preparation,fresh_preparation,rm_fresh_preparation,1791.0140470411916,1462.7960542751985,2,6.0,0.85,0.027,1000.0,7.0,1373.0723172482776,1253.8251893787415,-119.24712786953614,0,0.4762412406385613,925.6071966127483,1119.167156293753,1147.7529237998078
2016-08-01,,100.0,125.20599443815014,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1310.3201489741505,0.818950093108844,0.8563027103686827,0.0282900333786301,1573.4963038306864,8.130565693081644,1827.630723730936,3,227.45739134383692,144.5472450495852,208.41705238374357,208.41705238374357,227.45739134383692,239.93911569383,fresh_preparation,fresh_preparation,rm_fresh_preparation,1827.630723730936,1573.4963038306864,3,6.0,0.85,0.027,1000.0,7.0,1153.2751649463562,1348.7111175691596,195.43595262280337,1,0.536163173066574,1094.5766976689097,1323.471008607593,1357.275105109448
2016-08-08,,100.0,125.20599443815014,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1222.2820557530292,0.7639262848456433,0.8431888855524268,0.0311090901892415,1494.6901697315836,9.699514950986318,2071.1099497719674,2,165.7663778085265,0.0,174.41050081624746,174.41050081624746,165.7663778085265,174.86280779076938,fresh_preparation,fresh_preparation,rm_fresh_preparation,2071.1099497719674,1494.6901697315836,2,6.0,0.85,0.027,1000.0,7.0,1644.0556155629436,1281.1630026270718,-362.89261293587174,0,0.42965656538696556,704.7432225866883,852.1168279870483,873.8815960074934
2016-08-15,,100.0,125.20599443815014,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1276.0173609914798,0.7975108506196749,0.8442345968010637,0.0271569002615558,1552.4950554766078,9.329870486686035,2069.225399831029,2,184.1632429633966,85.3506184869481,192.70828843129095,192.70828843129095,184.1632429633966,194.269200921013,fresh_preparation,fresh_preparation,rm_fresh_preparation,2069.225399831029,1552.4950554766078,2,6.0,0.85,0.027,1000.0,7.0,1625.6553839805695,1330.7100475513782,-294.94533642919123,0,0.44481446782098344,813.9797031969574,984.1964853357807,1009.3348319642272
2016-08-22,,100.0,125.20599443815014,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1235.4084326729449,0.7721302704205906,0.8544398785724228,0.0268766693615869,1484.7295034543308,9.48283702033142,2011.3497000764307,3,162.12534440677757,6.3568557631462514,170.96261867642406,170.96261867642406,162.12534440677757,171.0219726810995,fresh_preparation,fresh_preparation,rm_fresh_preparation,2011.3497000764307,1484.7295034543308,3,6.0,0.85,0.027,1000.0,7.0,1375.0370557388605,1272.6252886751406,-102.41176706371994,0,0.4798926407147497,746.0050920530405,902.0072450916396,925.0463141457702
2016-08-29,,100.0,125.20599443815014,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1213.9104898695462,0.7586940561684663,0.8554270526298559,0.0276180047121714,1458.2614282116754,8.321977567753677,1733.659841928286,4,191.63159319696405,0.0,136.1878085796557,136.1878085796557,191.63159319696405,202.14737687364743,fresh_preparation,fresh_preparation,rm_fresh_preparation,1733.659841928286,1458.2614282116754,4,6.0,0.85,0.027,1000.0,7.0,900.3675972359,1249.938367038579,349.5707698026789,1,0.5694654175741409,974.5399533219684,1178.3325715760454,1208.4295421192408
2016-09-05,,100.0,125.15192089813576,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1159.0746069425495,0.7244216293390936,0.8470200682450975,0.0310646740494206,1410.9239280271297,10.251917400813952,2066.382224138015,2,139.5069754250139,0.0,142.4470930972128,142.4470930972128,139.5069754250139,147.16242070146154,fresh_preparation,fresh_preparation,rm_fresh_preparation,2066.382224138015,1410.9239280271297,2,6.0,0.85,0.027,1000.0,7.0,1663.261101844549,1209.363366880397,-453.89773496415205,0,0.407256254782209,553.9050707695119,669.7358935608631,686.8422877541948
2016-09-12,,100.0,125.15192089813576,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1216.7230481650724,0.7604519051031703,0.8474716567087643,0.0249527044766002,1471.5342618760487,8.815637982198655,1853.216190157308,2,248.51584782022545,342.25212715823415,257.4143503454654,257.4143503454654,248.51584782022545,262.15315496936034,fresh_preparation,fresh_preparation,rm_fresh_preparation,1853.216190157308,1471.5342618760487,2,6.0,0.85,0.027,1000.0,7.0,1432.777829621294,1261.3150816080417,-171.46274801325217,0,0.4660673231569961,879.6331533267823,1063.5791709410341,1090.7451101252102
2016-09-19,,100.0,125.15192089813576,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1164.0628590094057,0.7275392868808785,0.8524649415862132,0.0274064138667878,1402.9499503698016,9.281872011352624,1860.2859825237165,2,337.1689128342238,695.9773625631109,347.07491320151894,347.07491320151894,337.1689128342238,355.6710569260018,fresh_preparation,fresh_preparation,rm_fresh_preparation,1860.2859825237165,1402.9499503698016,2,6.0,0.85,0.027,1000.0,7.0,1459.443139560916,1202.5285288884013,-256.91461067251475,0,0.44679090352061623,745.1924967344867,901.0247224889507,924.0386959507634
2016-09-26,,100.0,125.15192089813576,fresh_preparation,fresh_preparation,fresh_forming,marinated_short_run,fresh_prepared,0.85,0.027,2.5,short,service_critical,low,1255.491459928606,0.7846821624553787,0.8406916008122187,0.0254006851554047,1531.3365828488968,9.693579323492894,2120.590376687476,2,427.0125082428765,1137.743688164182,433.6203227704352,433.6203227704352,427.0125082428765,450.4448196327043,fresh_preparation,fresh_preparation,rm_fresh_preparation,2120.590376687476,1531.3365828488968,2,6.0,0.85,0.027,1000.0,7.0,1683.065638730648,1312.574213870483,-370.4914248601651,0,0.42989900493968186,723.3204200319037,874.578828404454,896.9173208395606
2016-10-03,,100.0,124.4695643217633,cured_embutido,cured_embutido,curing_maturation,fermented_dry_spiced,cured,0.79,0.031,11.0,long,planned_campaign,high,1081.7997308297274,0.6761248317685796,0.7825552252619778,0.02990599055831,1423.7359708293,12.984812308048236,2640.992051062186,9,332.47713963314675,665.249382230771,274.8365035911712,274.8365035911712,332.47713963314675,348.27811569421203,cured_embutido,cured_embutido,rm_cured_embutido,2640.992051062186,1423.7359708293,9,6.0,0.79,0.031,1000.0,28.0,810.4743742816574,1220.3451178536857,409.87074357202823,1,0.583185640127769,3.0890376207998997,4.035267495917624,3.830406649791876
